"Handle","Title","Body HTML","Vendor","Type","Category: Name","Category","Image Src","Option1 Name","Option1 Value","Variant SKU","Variant Barcode","Variant Weight","Variant Price","Variant Taxable","Variant Inventory Qty","Variant HS Code","Variant Country of Origin"
"ab12-fairtex-mma-board-shorts-burn","AB12 Fairtex MMA Board Shorts Burn","<p>Fairtex board shorts are the ultimate cross over shorts that are perfect for MMA, Muaythai or any other sport, as well as being very stylish for wearing casually.</p>
<p>Made from light, fast drying and comfortable microfiber fabric with a secure elastic waist and concealed drawstring for maximum comfort and a secure fit.</p>
<p>Spandex lycra stretch panels at inside legs and across the back for ease of movement.</p>
<p>8"" side slit for high kicks and un-restricted movement.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>Fast drying and comfortable microfiber</li>
<li>Secure elastic waist and concealed drawstring</li>
<li>Spandex lycra stretch panels<br>
</li>
<li>8"" side slit for high kicks<br>
</li>
</ul>
<hr>
<p><br></p>
<table width=""100%"">
<tbody>
<tr>
<td></td>
<th>Waist</th>
</tr>
<tr>
<td>
<h4>S</h4>
</td>
<td>28-30""</td>
</tr>
<tr>
<td>
<h4>M</h4>
</td>
<td>30-32""</td>
</tr>
<tr>
<td>
<h4>L</h4>
</td>
<td>32-34""</td>
</tr>
<tr>
<td>
<h4>XL</h4>
</td>
<td>34-36""</td>
</tr>
</tbody>
</table>
<p><br></p>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab12-fairtex-mma-board-shorts-burn.jpg?v=1739557226","Size","Small","AB12-S","8859368998137","0.2","59.99","true","0","62034390","TH"
"ab12-fairtex-mma-board-shorts-burn","AB12 Fairtex MMA Board Shorts Burn","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab12-fairtex-mma-board-shorts-burn-2.jpg?v=1739557226","Size","Medium","AB12-M","8859368998144","0.2","59.99","true","0","62034390","TH"
"ab12-fairtex-mma-board-shorts-burn","AB12 Fairtex MMA Board Shorts Burn","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab12-fairtex-mma-board-shorts-burn-3.jpg?v=1739557226","Size","Large","AB12-L","8859368998151","0.2","59.99","true","0","62034390","TH"
"ab12-fairtex-mma-board-shorts-burn","AB12 Fairtex MMA Board Shorts Burn","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab12-fairtex-mma-board-shorts-burn-4.jpg?v=1739557226","Size","XL","AB12-XL","8859368998168","0.2","59.99","true","0","62034390","TH"
"ab12-fairtex-mma-board-shorts-burn","AB12 Fairtex MMA Board Shorts Burn","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab12-fairtex-mma-board-shorts-burn-5.jpg?v=1739557226","","","","","","","","","",""
"ab13-fairtex-mma-board-shorts-wild","AB13 Fairtex MMA Board Shorts Wild","<p>Fairtex board shorts are the ultimate cross over shorts that are perfect for MMA, Muaythai or any other sport, as well as being very stylish for wearing casually.</p>
<p>Made from light, fast drying and comfortable microfiber fabric with a secure elastic waist and concealed drawstring for maximum comfort and a secure fit.</p>
<p>Spandex lycra stretch panels at inside legs and across the back for ease of movement.</p>
<p>8"" side slit for high kicks and un-restricted movement.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>Fast drying and comfortable microfiber</li>
<li>Secure elastic waist and concealed drawstring</li>
<li>Spandex lycra stretch panels<br>
</li>
<li>8"" side slit for high kicks<br>
</li>
</ul>
<hr>
<p> </p>
<table width=""100%"">
<tbody>
<tr>
<td></td>
<th>Waist</th>
</tr>
<tr>
<td>
<h4>S</h4>
</td>
<td>28-30""</td>
</tr>
<tr>
<td>
<h4>M</h4>
</td>
<td>30-32""</td>
</tr>
<tr>
<td>
<h4>L</h4>
</td>
<td>32-34""</td>
</tr>
<tr>
<td>
<h4>XL</h4>
</td>
<td>34-36""</td>
</tr>
</tbody>
</table>
<p><br></p>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab13-fairtex-mma-board-shorts-wild.jpg?v=1739557225","Size","Small","AB13-S","8859368998175","0.2","59.99","true","0","62034390","TH"
"ab13-fairtex-mma-board-shorts-wild","AB13 Fairtex MMA Board Shorts Wild","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab13-fairtex-mma-board-shorts-wild-2.jpg?v=1739557225","Size","Medium","AB13-M","8859368998182","0.2","59.99","true","0","62034390","TH"
"ab13-fairtex-mma-board-shorts-wild","AB13 Fairtex MMA Board Shorts Wild","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab13-fairtex-mma-board-shorts-wild-3.jpg?v=1739557225","Size","Large","AB13-L","8859368998199","0.2","59.99","true","0","62034390","TH"
"ab13-fairtex-mma-board-shorts-wild","AB13 Fairtex MMA Board Shorts Wild","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab13-fairtex-mma-board-shorts-wild-5.jpg?v=1739557225","Size","XL","AB13-XL","8859368998205","0.2","59.99","true","0","62034390","TH"
"ab13-fairtex-mma-board-shorts-wild","AB13 Fairtex MMA Board Shorts Wild","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab13-fairtex-mma-board-shorts-wild-4.jpg?v=1739557225","","","","","","","","","",""
"ab13-fairtex-mma-board-shorts-wild","AB13 Fairtex MMA Board Shorts Wild","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab13-fairtex-mma-board-shorts-wild-6.jpg?v=1739557225","","","","","","","","","",""
"ab16-fairtex-mma-board-shorts-mellow","AB16 Fairtex MMA Board Shorts Mellow","<p>Fairtex board shorts are the ultimate cross over shorts that are perfect for MMA, Muaythai or any other sport, as well as being very stylish for wearing casually.</p>
<p>Made from light, fast drying and comfortable microfiber fabric with a secure elastic waist and concealed drawstring for maximum comfort and a secure fit.</p>
<p>Spandex lycra stretch panels at inside legs and across the back for ease of movement.</p>
<p>8"" side slit for high kicks and un-restricted movement.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>Fast drying and comfortable microfiber</li>
<li>Secure elastic waist and concealed drawstring</li>
<li>Spandex lycra stretch panels<br>
</li>
<li>8"" side slit for high kicks<br>
</li>
</ul>
<hr>
<p> </p>
<table width=""100%"">
<tbody>
<tr>
<td></td>
<th>Waist</th>
</tr>
<tr>
<td>
<h4>S</h4>
</td>
<td>28-30""</td>
</tr>
<tr>
<td>
<h4>M</h4>
</td>
<td>30-32""</td>
</tr>
<tr>
<td>
<h4>L</h4>
</td>
<td>32-34""</td>
</tr>
<tr>
<td>
<h4>XL</h4>
</td>
<td>34-36""</td>
</tr>
</tbody>
</table>
<p><br></p>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab16-fairtex-mma-board-shorts-mellow.jpg?v=1739557224","Size","Small","AB16-S","8859368998298","0.2","59.99","true","0","62034390","TH"
"ab16-fairtex-mma-board-shorts-mellow","AB16 Fairtex MMA Board Shorts Mellow","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab16-fairtex-mma-board-shorts-mellow-2.jpg?v=1739557224","Size","Medium","AB16-M","8859368998304","0.2","59.99","true","0","62034390","TH"
"ab16-fairtex-mma-board-shorts-mellow","AB16 Fairtex MMA Board Shorts Mellow","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab16-fairtex-mma-board-shorts-mellow-3.jpg?v=1739557224","Size","Large","AB16-L","8859368998311","0.2","59.99","true","0","62034390","TH"
"ab16-fairtex-mma-board-shorts-mellow","AB16 Fairtex MMA Board Shorts Mellow","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab16-fairtex-mma-board-shorts-mellow-4.jpg?v=1739557224","Size","XL","AB16-XL","8859368998328","0.2","59.99","true","0","62034390","TH"
"ab16-fairtex-mma-board-shorts-mellow","AB16 Fairtex MMA Board Shorts Mellow","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab16-fairtex-mma-board-shorts-mellow-5.jpg?v=1739557224","","","","","","","","","",""
"ab17-fairtex-mma-board-shorts-blackfeet","AB17 Fairtex MMA Board Shorts Blackfeet","<p>Fairtex board shorts are the ultimate cross over shorts that are perfect for MMA, Muaythai or any other sport, as well as being very stylish for wearing casually.</p>
<p>Made from light, fast drying and comfortable microfiber fabric with a secure elastic waist and concealed drawstring for maximum comfort and a secure fit.</p>
<p>Spandex lycra stretch panels at inside legs and across the back for ease of movement.</p>
<p>8"" side slit for high kicks and un-restricted movement.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>Fast drying and comfortable microfiber</li>
<li>Secure elastic waist and concealed drawstring</li>
<li>Spandex lycra stretch panels<br>
</li>
<li>8"" side slit for high kicks<br>
</li>
</ul>
<hr>
<p> </p>
<table width=""100%"">
<tbody>
<tr>
<td></td>
<th>Waist</th>
</tr>
<tr>
<td>
<h4>S</h4>
</td>
<td>28-30""</td>
</tr>
<tr>
<td>
<h4>M</h4>
</td>
<td>30-32""</td>
</tr>
<tr>
<td>
<h4>L</h4>
</td>
<td>32-34""</td>
</tr>
<tr>
<td>
<h4>XL</h4>
</td>
<td>34-36""</td>
</tr>
</tbody>
</table>
<p><br></p>","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab17-fairtex-mma-board-shorts-blackfeet.jpg?v=1741558503","Size","Small","AB17-S","8859772210955","0.2","59.99","true","1","62034390","TH"
"ab17-fairtex-mma-board-shorts-blackfeet","AB17 Fairtex MMA Board Shorts Blackfeet","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab17-fairtex-mma-board-shorts-blackfeet-2.jpg?v=1741558504","Size","Medium","AB17-M","8859772210962","0.2","59.99","true","0","62034390","TH"
"ab17-fairtex-mma-board-shorts-blackfeet","AB17 Fairtex MMA Board Shorts Blackfeet","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/ab17-fairtex-mma-board-shorts-blackfeet-3.jpg?v=1741558502","Size","Large","AB17-L","8859772210979","0.2","59.99","true","2","62034390","TH"
"ab17-fairtex-mma-board-shorts-blackfeet","AB17 Fairtex MMA Board Shorts Blackfeet","","Fairtex","MMA Shorts","Boxing Shorts","Apparel & Accessories > Clothing > Activewear > Boxing Shorts","","Size","XL","AB17-XL","8859772210986","0.2","59.99","true","0","62034390","TH"
"bag4-fairtex-rucksack-gym-bag-black-camo","BAG4 Fairtex Rucksack Gym Bag Black Camo","<p>Made from premium grade water-proof nylon.</p>
<p>Bell-shape back support for maximum comfort, adjustable waist and chest straps and a reinforced top holder made for heavy use.</p>
<p>Special easy access compartment for boxing gloves up to 16oz at the bottom and 2 mesh pockets at either side for water bottles or other belongings.</p>
<p>Headphone exit at top with secure concealed phone pocket on the inside of the top opening.</p><p>Zips are lockable.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Water-proof nylon</li>
	<li>Back support</li>
	<li>Glove compartment at the bottom</li>
	<li>Lockable zips</li>
</ul>
<hr>
<table width=""100%"">
	<tbody>
		<tr>
			<td> </td>
			<th>Height</th>
			<th>Width</th>
			<th>Depth</th>
		</tr>
		<tr>
			<td><h4>BAG4</h4></td>
			<td>56 cm</td>
			<td>42 cm</td>
			<td>26 cm</td>
		</tr>
	</tbody>
</table>
<br>","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-black-camo.jpg?v=1739557216","Title","Default Title","BAG4-BK","8859369004868","1.22","74.99","true","1","42029291","TH"
"bag4-fairtex-rucksack-gym-bag-black-camo","BAG4 Fairtex Rucksack Gym Bag Black Camo","","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-black-camo-2.jpg?v=1739557216","","","","","","","","","",""
"bag4-fairtex-rucksack-gym-bag-black-camo","BAG4 Fairtex Rucksack Gym Bag Black Camo","","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-black-camo-3.jpg?v=1739557216","","","","","","","","","",""
"bag4-fairtex-rucksack-gym-bag-black-camo","BAG4 Fairtex Rucksack Gym Bag Black Camo","","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-black-camo-4.jpg?v=1739557216","","","","","","","","","",""
"bag4-fairtex-rucksack-gym-bag-black-camo","BAG4 Fairtex Rucksack Gym Bag Black Camo","","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-black-camo-5.jpg?v=1739557216","","","","","","","","","",""
"bag4-fairtex-rucksack-gym-bag-black-camo","BAG4 Fairtex Rucksack Gym Bag Black Camo","","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-black-camo-6.jpg?v=1739557216","","","","","","","","","",""
"bag4-fairtex-rucksack-gym-bag-green-camo","BAG4 Fairtex Rucksack Gym Bag Green Camo","<p>Made from premium grade water-proof nylon.</p>
<p>Bell-shape back support for maximum comfort, adjustable waist and chest straps and a reinforced top holder made for heavy use.</p>
<p>Special easy access compartment for boxing gloves up to 16oz at the bottom and 2 mesh pockets at either side for water bottles or other belongings.</p>
<p>Headphone exit at top with secure concealed phone pocket on the inside of the top opening.</p><p>Zips are lockable.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Water-proof nylon</li>
	<li>Back support</li>
	<li>Glove compartment at the bottom</li>
	<li>Lockable zips</li>
</ul>
<hr>
<table width=""100%"">
	<tbody>
		<tr>
			<td> </td>
			<th>Height</th>
			<th>Width</th>
			<th>Depth</th>
		</tr>
		<tr>
			<td><h4>BAG4</h4></td>
			<td>56 cm</td>
			<td>42 cm</td>
			<td>26 cm</td>
		</tr>
	</tbody>
</table>
<br>","Fairtex","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag4-fairtex-rucksack-gym-bag-green-camo.jpg?v=1739557215","Title","Default Title","BAG4-GN","8859369004875","1.22","74.99","true","9","42029291","TH"
"twins-special-bag5-convertible-rucksack-black","Twins Special BAG5 Convertible Rucksack - Black","<p>Extra-Large rucksack that can be converted into a holdall bag with mesh sides.</p>
<p>Thick, comfortable straps and heavy duty lockable zips.</p>
<p>Made from premium grade water-proof nylon.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Water-proof nylon</li>
	<li>Expandable up to 80 cm</li>
	<li>Comfortable straps</li>
	<li>Lockable zips</li>
</ul>
<hr>
<table width=""100%"">
	<tbody>
		<tr>
			<td> </td>
			<th>Height</th>
			<th>Width</th>
			<th>Depth</th>
		</tr>
		<tr>
			<td><h4>BAG5</h4></td>
			<td>60 cm</td>
			<td>40 cm</td>
			<td>30 cm</td>
		</tr>
	</tbody>
</table>
<br>","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-black.jpg?v=1739557214","Title","Default Title","BAG5-TWINS-BK","8858702260411","2.0","99.99","true","0","42029291","TH"
"twins-special-bag5-convertible-rucksack-black","Twins Special BAG5 Convertible Rucksack - Black","","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-black-2.jpg?v=1739557214","","","","","","","","","",""
"twins-special-bag5-convertible-rucksack-blue","Twins Special BAG5 Convertible Rucksack - Blue","<p>Extra-Large rucksack that can be converted into a holdall bag with mesh sides.</p>
<p>Thick, comfortable straps and heavy duty lockable zips.</p>
<p>Made from premium grade water-proof nylon.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Water-proof nylon</li>
	<li>Expandable up to 80 cm</li>
	<li>Comfortable straps</li>
	<li>Lockable zips</li>
</ul>
<hr>
<table width=""100%"">
	<tbody>
		<tr>
			<td> </td>
			<th>Height</th>
			<th>Width</th>
			<th>Depth</th>
		</tr>
		<tr>
			<td><h4>BAG5</h4></td>
			<td>60 cm</td>
			<td>40 cm</td>
			<td>30 cm</td>
		</tr>
	</tbody>
</table>
<br>","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-blue-black.jpg?v=1739557213","Title","Default Title","BAG5-TWINS-BU","8858702257923","2.0","99.99","true","0","42029291","TH"
"twins-special-bag5-convertible-rucksack-blue","Twins Special BAG5 Convertible Rucksack - Blue","","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-blue-black-2.jpg?v=1739557213","","","","","","","","","",""
"twins-special-bag5-convertible-rucksack-grey","Twins Special BAG5 Convertible Rucksack - Grey","<p>Extra-Large rucksack that can be converted into a holdall bag with mesh sides.</p>
<p>Thick, comfortable straps and heavy duty lockable zips.</p>
<p>Made from premium grade water-proof nylon.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Water-proof nylon</li>
	<li>Expandable up to 80 cm</li>
	<li>Comfortable straps</li>
	<li>Lockable zips</li>
</ul>
<hr>
<table width=""100%"">
	<tbody>
		<tr>
			<td> </td>
			<th>Height</th>
			<th>Width</th>
			<th>Depth</th>
		</tr>
		<tr>
			<td><h4>BAG5</h4></td>
			<td>60 cm</td>
			<td>40 cm</td>
			<td>30 cm</td>
		</tr>
	</tbody>
</table>
<br>","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-grey-black.jpg?v=1739557212","Title","Default Title","BAG5-TWINS-GY","8858702221832","2.0","99.99","true","0","42029291","TH"
"twins-special-bag5-convertible-rucksack-grey","Twins Special BAG5 Convertible Rucksack - Grey","","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-grey-black-2.jpg?v=1739557213","","","","","","","","","",""
"twins-special-bag5-convertible-rucksack-red","Twins Special BAG5 Convertible Rucksack - Red","<p>Extra-Large rucksack that can be converted into a holdall bag with mesh sides.</p>
<p>Thick, comfortable straps and heavy duty lockable zips.</p>
<p>Made from premium grade water-proof nylon.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Water-proof nylon</li>
	<li>Expandable up to 80 cm</li>
	<li>Comfortable straps</li>
	<li>Lockable zips</li>
</ul>
<hr>
<table width=""100%"">
	<tbody>
		<tr>
			<td> </td>
			<th>Height</th>
			<th>Width</th>
			<th>Depth</th>
		</tr>
		<tr>
			<td><h4>BAG5</h4></td>
			<td>60 cm</td>
			<td>40 cm</td>
			<td>30 cm</td>
		</tr>
	</tbody>
</table>
<br>","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-red-black.jpg?v=1739557212","Title","Default Title","BAG5-TWINS-RD","8858702221849","2.0","99.99","true","4","42029291","TH"
"twins-special-bag5-convertible-rucksack-red","Twins Special BAG5 Convertible Rucksack - Red","","Twins Special","Rucksacks","Backpacks","Luggage & Bags > Backpacks","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bag5-twins-convertible-rucksack-red-black-2.jpg?v=1739557212","","","","","","","","","",""
"bepl2-twins-leather-belly-pad-black","BEPL2 Twins Special Leather Belly Pad Black","<p>The Twins Belly Pad is made to handle the world-class punishment that Top fighters dish out. It comes with a Velcro waist closure at the back; this allows for quick transitions from one training scenarios to the next; it also ensure an easy, secure fit.</p>
<p>The Belly Pad is ideal for training push kicks, knee strikes, and overall clinch training; it can be used in combination with punching mitts and kicking pads.</p>
<p>Made from 100% Thai leather and fine, high density padding.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Handmade in Thailand</li>
	<li>Reinforced front</li>
	<li>Side targets</li>
	<li>Thick velcro strap</li>
</ul>
<br>","Twins Special","Belly Pads","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bepl2-twins-leather-belly-pad-black.jpg?v=1739557211","Size","Medium","BEPL2-BK-M","8858702216258","1.8","109.99","true","0","95069190","TH"
"bepl2-twins-leather-belly-pad-black","BEPL2 Twins Special Leather Belly Pad Black","","Twins Special","Belly Pads","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bepl2-twins-leather-belly-pad-black-2.jpg?v=1739557211","Size","Large","BEPL2-BK-L","8858702269575","1.8","109.99","true","0","95069190","TH"
"beps4-twins-large-logo-belly-pad-black-white","BEPS4 Twins Special Microfibre Belly Pad Black-White","<p>The Twins Belly Pad is made to handle the world-class punishment that Top fighters dish out. It comes with a Velcro waist closure at the back; this allows for quick transitions from one training scenarios to the next; it also ensure an easy, secure fit.</p>
<p>The Belly Pad is ideal for training push kicks, knee strikes, and overall clinch training; it can be used in combination with punching mitts and kicking pads.</p>
<p>Made from hard-wearing, high grade Thai synthetic leather. The non-leather material makes it a great sustainable choice for vegans.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Handmade in Thailand</li>
	<li>Reinforced front</li>
	<li>Side targets</li>
	<li>Thick velcro strap</li>
</ul>
<br>","Twins Special","Belly Pads","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/beps4-twins-large-logo-belly-pad-black-white.jpg?v=1739557210","Size","Medium","BEPS4-BK-WH-M","8858702296083","1.8","84.99","true","0","95069190","TH"
"beps4-twins-large-logo-belly-pad-black-white","BEPS4 Twins Special Microfibre Belly Pad Black-White","","Twins Special","Belly Pads","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/beps4-twins-large-logo-belly-pad-black-white-2.jpg?v=1739557210","Size","Large","BEPS4-BK-WH-L","8858702365338","1.8","84.99","true","11","95069190","TH"
"beps4-twins-large-logo-belly-pad-black-white","BEPS4 Twins Special Microfibre Belly Pad Black-White","","Twins Special","Belly Pads","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/beps4-twins-large-logo-belly-pad-black-white-3.jpg?v=1739557210","","","","","","","","","",""
"beps4-twins-large-logo-belly-pad-black-white","BEPS4 Twins Special Microfibre Belly Pad Black-White","","Twins Special","Belly Pads","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/beps4-twins-large-logo-belly-pad-black-white-4.jpg?v=1739557210","","","","","","","","","",""
"bgv13-fairtex-coach-sparring-gloves-black-gold","Fairtex BGV13 Coach Sparring Gloves - Black-Gold","<p>High quality coach spar mitts from Fairtex. The ultimate innovation for combining pad work with sparring.</p>
<p>Open palm design but still easy to form a fist. Extra padding on the palm area.</p>
<p>Available in one size, approximately 14oz.</p>
<p>Made from Microfiber; odourless, endurable, flexible, soft and a smooth finish.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Combines pad work with sparring</li>
	<li>Extra Padding on palm area</li>
	<li>Approximately 14oz</li>
	<li>Durable microfiber</li>
</ul>
<br>","Fairtex","Focus Mitts","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bgv13-fairtex-coach-sparring-gloves-black-gold.jpg?v=1739557208","Title","Default Title","BGV13-BK-GD","8859772210948","0.81","139.99","true","0","95069190","TH"
"bgv13-fairtex-coach-sparring-gloves-black-gold","Fairtex BGV13 Coach Sparring Gloves - Black-Gold","","Fairtex","Focus Mitts","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bgv13-fairtex-coach-sparring-gloves-black-gold-2.jpg?v=1739557208","","","","","","","","","",""
"bgv13-fairtex-coach-sparring-gloves-black-gold","Fairtex BGV13 Coach Sparring Gloves - Black-Gold","","Fairtex","Focus Mitts","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bgv13-fairtex-coach-sparring-gloves-black-gold-3.jpg?v=1739557208","","","","","","","","","",""
"bgv13-fairtex-coach-sparring-gloves-black-gold","Fairtex BGV13 Coach Sparring Gloves - Black-Gold","","Fairtex","Focus Mitts","Boxing & MMA Punch Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Training Equipment > Boxing & MMA Punch Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/bgv13-fairtex-coach-sparring-gloves-black-gold-4.jpg?v=1739557208","","","","","","","","","",""
